t, pos_x, pos_z, pos_x_ref, pos_z_ref, vel_x, vel_z, z_vel
2.733000, 0.000882, -0.465461, 0.000000, -0.480000, 0.731897, 0.069657, 0.003617
2.734000, 0.000882, -0.465464, 0.000000, -0.480000, 0.731902, 0.069650, 0.003616
2.735000, 0.000882, -0.465468, 0.000000, -0.480000, 0.731908, 0.069643, 0.003615
2.736000, 0.000881, -0.465472, 0.000000, -0.480000, 0.731913, 0.069635, 0.003614
2.737000, 0.000881, -0.465475, 0.000000, -0.480000, 0.731919, 0.069628, 0.003613
2.738000, 0.000881, -0.465479, 0.000000, -0.480000, 0.731924, 0.069621, 0.003612
2.739000, 0.000881, -0.465482, 0.000000, -0.480000, 0.731930, 0.069614, 0.003611
2.740000, 0.000881, -0.465486, 0.000000, -0.480000, 0.731935, 0.069607, 0.003611
2.741000, 0.000881, -0.465489, 0.000000, -0.480000, 0.731941, 0.069599, 0.003610
2.742000, 0.000881, -0.465493, 0.000000, -0.480000, 0.731946, 0.069592, 0.003609
2.743000, 0.000881, -0.465497, 0.000000, -0.480000, 0.731952, 0.069585, 0.003608
2.744000, 0.000880, -0.465500, 0.000000, -0.480000, 0.731957, 0.069578, 0.003607
2.745000, 0.000880, -0.465504, 0.000000, -0.480000, 0.731963, 0.069571, 0.003606
2.746000, 0.000880, -0.465507, 0.000000, -0.480000, 0.731969, 0.069563, 0.003605
2.747000, 0.000880, -0.465511, 0.000000, -0.480000, 0.731974, 0.069556, 0.003604
2.748000, 0.000880, -0.465515, 0.000000, -0.480000, 0.731980, 0.069549, 0.003603
2.749000, 0.000880, -0.465518, 0.000000, -0.480000, 0.731985, 0.069542, 0.003603
2.750000, 0.000880, -0.465522, 0.000000, -0.480000, 0.731991, 0.069535, 0.003602
2.751000, 0.000880, -0.465525, 0.000000, -0.480000, 0.731996, 0.069527, 0.003601
2.752000, 0.000879, -0.465529, 0.000000, -0.480000, 0.732002, 0.069520, 0.003600
2.753000, 0.000879, -0.465532, 0.000000, -0.480000, 0.732007, 0.069513, 0.003599
2.754000, 0.000879, -0.465536, 0.000000, -0.480000, 0.732013, 0.069506, 0.003598
2.755000, 0.000879, -0.465540, 0.000000, -0.480000, 0.732018, 0.069499, 0.003597
2.756000, 0.000879, -0.465543, 0.000000, -0.480000, 0.732024, 0.069492, 0.003597
2.757000, 0.000879, -0.465547, 0.000000, -0.480000, 0.732029, 0.069484, 0.003596
2.758000, 0.000879, -0.465550, 0.000000, -0.480000, 0.732035, 0.069477, 0.003595
2.759000, 0.000878, -0.465554, 0.000000, -0.480000, 0.732040, 0.069470, 0.003594
2.760000, 0.000878, -0.465557, 0.000000, -0.480000, 0.732046, 0.069463, 0.003593
2.761000, 0.000878, -0.465561, 0.000000, -0.480000, 0.732051, 0.069456, 0.003592
2.762000, 0.000878, -0.465565, 0.000000, -0.480000, 0.732057, 0.069449, 0.003591
2.763000, 0.000878, -0.465568, 0.000000, -0.480000, 0.732062, 0.069441, 0.003590
2.764000, 0.000878, -0.465572, 0.000000, -0.480000, 0.732068, 0.069434, 0.003590
2.765000, 0.000878, -0.465575, 0.000000, -0.480000, 0.732073, 0.069427, 0.003589
2.766000, 0.000878, -0.465579, 0.000000, -0.480000, 0.732079, 0.069420, 0.003588
2.767000, 0.000877, -0.465582, 0.000000, -0.480000, 0.732084, 0.069413, 0.003587
2.768000, 0.000877, -0.465586, 0.000000, -0.480000, 0.732090, 0.069406, 0.003586
2.769000, 0.000877, -0.465589, 0.000000, -0.480000, 0.732095, 0.069398, 0.003585
2.770000, 0.000877, -0.465593, 0.000000, -0.480000, 0.732101, 0.069391, 0.003584
2.771000, 0.000877, -0.465597, 0.000000, -0.480000, 0.732106, 0.069384, 0.003583
2.772000, 0.000877, -0.465600, 0.000000, -0.480000, 0.732112, 0.069377, 0.003583
2.773000, 0.000877, -0.465604, 0.000000, -0.480000, 0.732117, 0.069370, 0.003582
2.774000, 0.000876, -0.465607, 0.000000, -0.480000, 0.732123, 0.069363, 0.003581
2.775000, 0.000876, -0.465611, 0.000000, -0.480000, 0.732128, 0.069355, 0.003580
2.776000, 0.000876, -0.465614, 0.000000, -0.480000, 0.732134, 0.069348, 0.003579
2.777000, 0.000876, -0.465618, 0.000000, -0.480000, 0.732139, 0.069341, 0.003578
2.778000, 0.000876, -0.465621, 0.000000, -0.480000, 0.732145, 0.069334, 0.003577
2.779000, 0.000876, -0.465625, 0.000000, -0.480000, 0.732150, 0.069327, 0.003576
2.780000, 0.000876, -0.465629, 0.000000, -0.480000, 0.732156, 0.069320, 0.003576
2.781000, 0.000876, -0.465632, 0.000000, -0.480000, 0.732161, 0.069313, 0.003575
2.782000, 0.000875, -0.465636, 0.000000, -0.480000, 0.732166, 0.069305, 0.003574
2.783000, 0.000875, -0.465639, 0.000000, -0.480000, 0.732172, 0.069298, 0.003573
2.784000, 0.000875, -0.465643, 0.000000, -0.480000, 0.732177, 0.069291, 0.003572
2.785000, 0.000875, -0.465646, 0.000000, -0.480000, 0.732183, 0.069284, 0.003571
2.786000, 0.000875, -0.465650, 0.000000, -0.480000, 0.732188, 0.069277, 0.003570
2.787000, 0.000875, -0.465653, 0.000000, -0.480000, 0.732194, 0.069270, 0.003570
2.788000, 0.000875, -0.465657, 0.000000, -0.480000, 0.732199, 0.069263, 0.003569
2.789000, 0.000874, -0.465660, 0.000000, -0.480000, 0.732205, 0.069256, 0.003568
2.790000, 0.000874, -0.465664, 0.000000, -0.480000, 0.732210, 0.069248, 0.003567
2.791000, 0.000874, -0.465668, 0.000000, -0.480000, 0.732216, 0.069241, 0.003566
2.792000, 0.000874, -0.465671, 0.000000, -0.480000, 0.732221, 0.069234, 0.003565
2.793000, 0.000874, -0.465675, 0.000000, -0.480000, 0.732227, 0.069227, 0.003564
2.794000, 0.000874, -0.465678, 0.000000, -0.480000, 0.732232, 0.069220, 0.003563
2.795000, 0.000874, -0.465682, 0.000000, -0.480000, 0.732237, 0.069213, 0.003563
2.796000, 0.000874, -0.465685, 0.000000, -0.480000, 0.732243, 0.069206, 0.003562
2.797000, 0.000873, -0.465689, 0.000000, -0.480000, 0.732248, 0.069199, 0.003561
2.798000, 0.000873, -0.465692, 0.000000, -0.480000, 0.732254, 0.069191, 0.003560
2.799000, 0.000873, -0.465696, 0.000000, -0.480000, 0.732259, 0.069184, 0.003559
2.800000, 0.000873, -0.465699, 0.000000, -0.480000, 0.732265, 0.069177, 0.003558
2.801000, 0.000873, -0.465703, 0.000000, -0.480000, 0.732270, 0.069170, 0.003557
2.802000, 0.000873, -0.465706, 0.000000, -0.480000, 0.732276, 0.069163, 0.003557
2.803000, 0.000873, -0.465710, 0.000000, -0.480000, 0.732281, 0.069156, 0.003556
2.804000, 0.000872, -0.465713, 0.000000, -0.480000, 0.732286, 0.069149, 0.003555
2.805000, 0.000872, -0.465717, 0.000000, -0.480000, 0.732292, 0.069142, 0.003554
2.806000, 0.000872, -0.465721, 0.000000, -0.480000, 0.732297, 0.069135, 0.003553
2.807000, 0.000872, -0.465724, 0.000000, -0.480000, 0.732303, 0.069127, 0.003552
2.808000, 0.000872, -0.465728, 0.000000, -0.480000, 0.732308, 0.069120, 0.003551
2.809000, 0.000872, -0.465731, 0.000000, -0.480000, 0.732314, 0.069113, 0.003550
2.810000, 0.000872, -0.465735, 0.000000, -0.480000, 0.732319, 0.069106, 0.003550
2.811000, 0.000871, -0.465738, 0.000000, -0.480000, 0.732324, 0.069099, 0.003549
2.812000, 0.000871, -0.465742, 0.000000, -0.480000, 0.732330, 0.069092, 0.003548
2.813000, 0.000871, -0.465745, 0.000000, -0.480000, 0.732335, 0.069085, 0.003547
2.814000, 0.000871, -0.465749, 0.000000, -0.480000, 0.732341, 0.069078, 0.003546
2.815000, 0.000871, -0.465752, 0.000000, -0.480000, 0.732346, 0.069071, 0.003545
2.816000, 0.000871, -0.465756, 0.000000, -0.480000, 0.732352, 0.069064, 0.003544
2.817000, 0.000871, -0.465759, 0.000000, -0.480000, 0.732357, 0.069056, 0.003544
2.818000, 0.000870, -0.465763, 0.000000, -0.480000, 0.732362, 0.069049, 0.003543
2.819000, 0.000870, -0.465766, 0.000000, -0.480000, 0.732368, 0.069042, 0.003542
2.820000, 0.000870, -0.465770, 0.000000, -0.480000, 0.732373, 0.069035, 0.003541
2.821000, 0.000870, -0.465773, 0.000000, -0.480000, 0.732379, 0.069028, 0.003540
2.822000, 0.000870, -0.465777, 0.000000, -0.480000, 0.732384, 0.069021, 0.003539
2.823000, 0.000870, -0.465780, 0.000000, -0.480000, 0.732390, 0.069014, 0.003538
2.824000, 0.000870, -0.465784, 0.000000, -0.480000, 0.732395, 0.069007, 0.003538
2.825000, 0.000870, -0.465787, 0.000000, -0.480000, 0.732400, 0.069000, 0.003537
2.826000, 0.000869, -0.465791, 0.000000, -0.480000, 0.732406, 0.068993, 0.003536
2.827000, 0.000869, -0.465794, 0.000000, -0.480000, 0.732411, 0.068986, 0.003535
2.828000, 0.000869, -0.465798, 0.000000, -0.480000, 0.732417, 0.068979, 0.003534
2.829000, 0.000869, -0.465801, 0.000000, -0.480000, 0.732422, 0.068972, 0.003533
2.830000, 0.000869, -0.465805, 0.000000, -0.480000, 0.732427, 0.068964, 0.003532
2.831000, 0.000869, -0.465808, 0.000000, -0.480000, 0.732433, 0.068957, 0.003532
2.832000, 0.000869, -0.465812, 0.000000, -0.480000, 0.732438, 0.068950, 0.003531
2.833000, 0.000868, -0.465815, 0.000000, -0.480000, 0.732444, 0.068943, 0.003530
2.834000, 0.000868, -0.465819, 0.000000, -0.480000, 0.732449, 0.068936, 0.003529
2.835000, 0.000868, -0.465822, 0.000000, -0.480000, 0.732454, 0.068929, 0.003528
2.836000, 0.000868, -0.465826, 0.000000, -0.480000, 0.732460, 0.068922, 0.003527
2.837000, 0.000868, -0.465829, 0.000000, -0.480000, 0.732465, 0.068915, 0.003526
2.838000, 0.000868, -0.465833, 0.000000, -0.480000, 0.732470, 0.068908, 0.003526
2.839000, 0.000868, -0.465836, 0.000000, -0.480000, 0.732476, 0.068901, 0.003525
2.840000, 0.000867, -0.465840, 0.000000, -0.480000, 0.732481, 0.068894, 0.003524
2.841000, 0.000867, -0.465843, 0.000000, -0.480000, 0.732487, 0.068887, 0.003523
2.842000, 0.000867, -0.465847, 0.000000, -0.480000, 0.732492, 0.068880, 0.003522
2.843000, 0.000867, -0.465850, 0.000000, -0.480000, 0.732497, 0.068873, 0.003521
2.844000, 0.000867, -0.465854, 0.000000, -0.480000, 0.732503, 0.068866, 0.003520
2.845000, 0.000867, -0.465857, 0.000000, -0.480000, 0.732508, 0.068859, 0.003520
2.846000, 0.000867, -0.465861, 0.000000, -0.480000, 0.732514, 0.068852, 0.003519
2.847000, 0.000866, -0.465864, 0.000000, -0.480000, 0.732519, 0.068844, 0.003518
2.848000, 0.000866, -0.465868, 0.000000, -0.480000, 0.732524, 0.068837, 0.003517
2.849000, 0.000866, -0.465871, 0.000000, -0.480000, 0.732530, 0.068830, 0.003516
2.850000, 0.000866, -0.465875, 0.000000, -0.480000, 0.732535, 0.068823, 0.003515
2.851000, 0.000866, -0.465878, 0.000000, -0.480000, 0.732540, 0.068816, 0.003514
2.852000, 0.000866, -0.465882, 0.000000, -0.480000, 0.732546, 0.068809, 0.003514
2.853000, 0.000866, -0.465885, 0.000000, -0.480000, 0.732551, 0.068802, 0.003513
2.854000, 0.000865, -0.465889, 0.000000, -0.480000, 0.732557, 0.068795, 0.003512
2.855000, 0.000865, -0.465892, 0.000000, -0.480000, 0.732562, 0.068788, 0.003511
2.856000, 0.000865, -0.465896, 0.000000, -0.480000, 0.732567, 0.068781, 0.003510
2.857000, 0.000865, -0.465899, 0.000000, -0.480000, 0.732573, 0.068774, 0.003509
2.858000, 0.000865, -0.465903, 0.000000, -0.480000, 0.732578, 0.068767, 0.003508
2.859000, 0.000865, -0.465906, 0.000000, -0.480000, 0.732583, 0.068760, 0.003508
2.860000, 0.000865, -0.465910, 0.000000, -0.480000, 0.732589, 0.068753, 0.003507
2.861000, 0.000864, -0.465913, 0.000000, -0.480000, 0.732594, 0.068746, 0.003506
2.862000, 0.000864, -0.465917, 0.000000, -0.480000, 0.732599, 0.068739, 0.003505
2.863000, 0.000864, -0.465920, 0.000000, -0.480000, 0.732605, 0.068732, 0.003504
2.864000, 0.000864, -0.465924, 0.000000, -0.480000, 0.732610, 0.068725, 0.003503
2.865000, 0.000864, -0.465927, 0.000000, -0.480000, 0.732615, 0.068718, 0.003503
2.866000, 0.000864, -0.465931, 0.000000, -0.480000, 0.732621, 0.068711, 0.003502
2.867000, 0.000863, -0.465934, 0.000000, -0.480000, 0.732626, 0.068704, 0.003501
2.868000, 0.000863, -0.465938, 0.000000, -0.480000, 0.732631, 0.068697, 0.003500
2.869000, 0.000863, -0.465941, 0.000000, -0.480000, 0.732637, 0.068690, 0.003499
2.870000, 0.000863, -0.465944, 0.000000, -0.480000, 0.732642, 0.068683, 0.003498
2.871000, 0.000863, -0.465948, 0.000000, -0.480000, 0.732648, 0.068676, 0.003497
2.872000, 0.000863, -0.465951, 0.000000, -0.480000, 0.732653, 0.068669, 0.003497
2.873000, 0.000863, -0.465955, 0.000000, -0.480000, 0.732658, 0.068662, 0.003496
2.874000, 0.000862, -0.465958, 0.000000, -0.480000, 0.732664, 0.068655, 0.003495
2.875000, 0.000862, -0.465962, 0.000000, -0.480000, 0.732669, 0.068648, 0.003494
2.876000, 0.000862, -0.465965, 0.000000, -0.480000, 0.732674, 0.068641, 0.003493
2.877000, 0.000862, -0.465969, 0.000000, -0.480000, 0.732680, 0.068634, 0.003492
2.878000, 0.000862, -0.465972, 0.000000, -0.480000, 0.732685, 0.068627, 0.003491
2.879000, 0.000862, -0.465976, 0.000000, -0.480000, 0.732690, 0.068620, 0.003491
2.880000, 0.000862, -0.465979, 0.000000, -0.480000, 0.732696, 0.068613, 0.003490
2.881000, 0.000861, -0.465983, 0.000000, -0.480000, 0.732701, 0.068606, 0.003489
2.882000, 0.000861, -0.465986, 0.000000, -0.480000, 0.732706, 0.068599, 0.003488
2.883000, 0.000861, -0.465990, 0.000000, -0.480000, 0.732711, 0.068592, 0.003487
2.884000, 0.000861, -0.465993, 0.000000, -0.480000, 0.732717, 0.068585, 0.003486
2.885000, 0.000861, -0.465996, 0.000000, -0.480000, 0.732722, 0.068578, 0.003486
2.886000, 0.000861, -0.466000, 0.000000, -0.480000, 0.732727, 0.068571, 0.003485
2.887000, 0.000861, -0.466003, 0.000000, -0.480000, 0.732733, 0.068564, 0.003484
2.888000, 0.000860, -0.466007, 0.000000, -0.480000, 0.732738, 0.068557, 0.003483
2.889000, 0.000860, -0.466010, 0.000000, -0.480000, 0.732743, 0.068550, 0.003482
2.890000, 0.000860, -0.466014, 0.000000, -0.480000, 0.732749, 0.068543, 0.003481
2.891000, 0.000860, -0.466017, 0.000000, -0.480000, 0.732754, 0.068536, 0.003480
2.892000, 0.000860, -0.466021, 0.000000, -0.480000, 0.732759, 0.068529, 0.003480
2.893000, 0.000860, -0.466024, 0.000000, -0.480000, 0.732765, 0.068522, 0.003479
2.894000, 0.000859, -0.466028, 0.000000, -0.480000, 0.732770, 0.068515, 0.003478
2.895000, 0.000859, -0.466031, 0.000000, -0.480000, 0.732775, 0.068508, 0.003477
2.896000, 0.000859, -0.466034, 0.000000, -0.480000, 0.732781, 0.068501, 0.003476
2.897000, 0.000859, -0.466038, 0.000000, -0.480000, 0.732786, 0.068494, 0.003475
2.898000, 0.000859, -0.466041, 0.000000, -0.480000, 0.732791, 0.068487, 0.003475
2.899000, 0.000859, -0.466045, 0.000000, -0.480000, 0.732796, 0.068480, 0.003474
2.900000, 0.000859, -0.466048, 0.000000, -0.480000, 0.732802, 0.068473, 0.003473
2.901000, 0.000858, -0.466052, 0.000000, -0.480000, 0.732807, 0.068466, 0.003472
2.902000, 0.000858, -0.466055, 0.000000, -0.480000, 0.732812, 0.068459, 0.003471
2.903000, 0.000858, -0.466059, 0.000000, -0.480000, 0.732818, 0.068452, 0.003470
2.904000, 0.000858, -0.466062, 0.000000, -0.480000, 0.732823, 0.068445, 0.003469
2.905000, 0.000858, -0.466065, 0.000000, -0.480000, 0.732828, 0.068438, 0.003469
2.906000, 0.000858, -0.466069, 0.000000, -0.480000, 0.732834, 0.068431, 0.003468
2.907000, 0.000858, -0.466072, 0.000000, -0.480000, 0.732839, 0.068424, 0.003467
2.908000, 0.000857, -0.466076, 0.000000, -0.480000, 0.732844, 0.068417, 0.003466
2.909000, 0.000857, -0.466079, 0.000000, -0.480000, 0.732849, 0.068410, 0.003465
2.910000, 0.000857, -0.466083, 0.000000, -0.480000, 0.732855, 0.068403, 0.003464
2.911000, 0.000857, -0.466086, 0.000000, -0.480000, 0.732860, 0.068396, 0.003464
2.912000, 0.000857, -0.466090, 0.000000, -0.480000, 0.732865, 0.068389, 0.003463
2.913000, 0.000857, -0.466093, 0.000000, -0.480000, 0.732871, 0.068382, 0.003462
2.914000, 0.000856, -0.466096, 0.000000, -0.480000, 0.732876, 0.068375, 0.003461
2.915000, 0.000856, -0.466100, 0.000000, -0.480000, 0.732881, 0.068369, 0.003460
2.916000, 0.000856, -0.466103, 0.000000, -0.480000, 0.732886, 0.068362, 0.003459
2.917000, 0.000856, -0.466107, 0.000000, -0.480000, 0.732892, 0.068355, 0.003459
2.918000, 0.000856, -0.466110, 0.000000, -0.480000, 0.732897, 0.068348, 0.003458
2.919000, 0.000856, -0.466114, 0.000000, -0.480000, 0.732902, 0.068341, 0.003457
2.920000, 0.000856, -0.466117, 0.000000, -0.480000, 0.732907, 0.068334, 0.003456
2.921000, 0.000855, -0.466120, 0.000000, -0.480000, 0.732913, 0.068327, 0.003455
2.922000, 0.000855, -0.466124, 0.000000, -0.480000, 0.732918, 0.068320, 0.003454
2.923000, 0.000855, -0.466127, 0.000000, -0.480000, 0.732923, 0.068313, 0.003453
2.924000, 0.000855, -0.466131, 0.000000, -0.480000, 0.732929, 0.068306, 0.003453
2.925000, 0.000855, -0.466134, 0.000000, -0.480000, 0.732934, 0.068299, 0.003452
2.926000, 0.000855, -0.466138, 0.000000, -0.480000, 0.732939, 0.068292, 0.003451
2.927000, 0.000854, -0.466141, 0.000000, -0.480000, 0.732944, 0.068285, 0.003450
2.928000, 0.000854, -0.466144, 0.000000, -0.480000, 0.732950, 0.068278, 0.003449
2.929000, 0.000854, -0.466148, 0.000000, -0.480000, 0.732955, 0.068271, 0.003448
2.930000, 0.000854, -0.466151, 0.000000, -0.480000, 0.732960, 0.068264, 0.003448
2.931000, 0.000854, -0.466155, 0.000000, -0.480000, 0.732965, 0.068257, 0.003447
2.932000, 0.000854, -0.466158, 0.000000, -0.480000, 0.732971, 0.068251, 0.003446
2.933000, 0.000854, -0.466162, 0.000000, -0.480000, 0.732976, 0.068244, 0.003445
2.934000, 0.000853, -0.466165, 0.000000, -0.480000, 0.732981, 0.068237, 0.003444
2.935000, 0.000853, -0.466168, 0.000000, -0.480000, 0.732986, 0.068230, 0.003443
2.936000, 0.000853, -0.466172, 0.000000, -0.480000, 0.732992, 0.068223, 0.003443
2.937000, 0.000853, -0.466175, 0.000000, -0.480000, 0.732997, 0.068216, 0.003442
2.938000, 0.000853, -0.466179, 0.000000, -0.480000, 0.733002, 0.068209, 0.003441
2.939000, 0.000853, -0.466182, 0.000000, -0.480000, 0.733007, 0.068202, 0.003440
2.940000, 0.000852, -0.466185, 0.000000, -0.480000, 0.733013, 0.068195, 0.003439
2.941000, 0.000852, -0.466189, 0.000000, -0.480000, 0.733018, 0.068188, 0.003438
2.942000, 0.000852, -0.466192, 0.000000, -0.480000, 0.733023, 0.068181, 0.003438
2.943000, 0.000852, -0.466196, 0.000000, -0.480000, 0.733028, 0.068174, 0.003437
2.944000, 0.000852, -0.466199, 0.000000, -0.480000, 0.733034, 0.068168, 0.003436
2.945000, 0.000852, -0.466203, 0.000000, -0.480000, 0.733039, 0.068161, 0.003435
2.946000, 0.000851, -0.466206, 0.000000, -0.480000, 0.733044, 0.068154, 0.003434
2.947000, 0.000851, -0.466209, 0.000000, -0.480000, 0.733049, 0.068147, 0.003433
2.948000, 0.000851, -0.466213, 0.000000, -0.480000, 0.733054, 0.068140, 0.003433
2.949000, 0.000851, -0.466216, 0.000000, -0.480000, 0.733060, 0.068133, 0.003432
2.950000, 0.000851, -0.466220, 0.000000, -0.480000, 0.733065, 0.068126, 0.003431
2.951000, 0.000851, -0.466223, 0.000000, -0.480000, 0.733070, 0.068119, 0.003430
2.952000, 0.000851, -0.466226, 0.000000, -0.480000, 0.733075, 0.068112, 0.003429
2.953000, 0.000850, -0.466230, 0.000000, -0.480000, 0.733081, 0.068105, 0.003428
2.954000, 0.000850, -0.466233, 0.000000, -0.480000, 0.733086, 0.068098, 0.003428
2.955000, 0.000850, -0.466237, 0.000000, -0.480000, 0.733091, 0.068092, 0.003427
2.956000, 0.000850, -0.466240, 0.000000, -0.480000, 0.733096, 0.068085, 0.003426
2.957000, 0.000850, -0.466243, 0.000000, -0.480000, 0.733101, 0.068078, 0.003425
2.958000, 0.000850, -0.466247, 0.000000, -0.480000, 0.733107, 0.068071, 0.003424
2.959000, 0.000849, -0.466250, 0.000000, -0.480000, 0.733112, 0.068064, 0.003423
2.960000, 0.000849, -0.466254, 0.000000, -0.480000, 0.733117, 0.068057, 0.003423
2.961000, 0.000849, -0.466257, 0.000000, -0.480000, 0.733122, 0.068050, 0.003422
2.962000, 0.000849, -0.466260, 0.000000, -0.480000, 0.733128, 0.068043, 0.003421
2.963000, 0.000849, -0.466264, 0.000000, -0.480000, 0.733133, 0.068036, 0.003420
2.964000, 0.000849, -0.466267, 0.000000, -0.480000, 0.733138, 0.068030, 0.003419
2.965000, 0.000848, -0.466271, 0.000000, -0.480000, 0.733143, 0.068023, 0.003418
2.966000, 0.000848, -0.466274, 0.000000, -0.480000, 0.733148, 0.068016, 0.003418
2.967000, 0.000848, -0.466277, 0.000000, -0.480000, 0.733154, 0.068009, 0.003417
2.968000, 0.000848, -0.466281, 0.000000, -0.480000, 0.733159, 0.068002, 0.003416
2.969000, 0.000848, -0.466284, 0.000000, -0.480000, 0.733164, 0.067995, 0.003415
2.970000, 0.000848, -0.466287, 0.000000, -0.480000, 0.733169, 0.067988, 0.003414
2.971000, 0.000847, -0.466291, 0.000000, -0.480000, 0.733174, 0.067981, 0.003413
2.972000, 0.000847, -0.466294, 0.000000, -0.480000, 0.733180, 0.067975, 0.003413
2.973000, 0.000847, -0.466298, 0.000000, -0.480000, 0.733185, 0.067968, 0.003412
2.974000, 0.000847, -0.466301, 0.000000, -0.480000, 0.733190, 0.067961, 0.003411
2.975000, 0.000847, -0.466304, 0.000000, -0.480000, 0.733195, 0.067954, 0.003410
2.976000, 0.000847, -0.466308, 0.000000, -0.480000, 0.733200, 0.067947, 0.003409
2.977000, 0.000847, -0.466311, 0.000000, -0.480000, 0.733206, 0.067940, 0.003408
2.978000, 0.000846, -0.466315, 0.000000, -0.480000, 0.733211, 0.067933, 0.003408
2.979000, 0.000846, -0.466318, 0.000000, -0.480000, 0.733216, 0.067927, 0.003407
2.980000, 0.000846, -0.466321, 0.000000, -0.480000, 0.733221, 0.067920, 0.003406
2.981000, 0.000846, -0.466325, 0.000000, -0.480000, 0.733226, 0.067913, 0.003405
2.982000, 0.000846, -0.466328, 0.000000, -0.480000, 0.733231, 0.067906, 0.003404
2.983000, 0.000846, -0.466331, 0.000000, -0.480000, 0.733237, 0.067899, 0.003403
2.984000, 0.000845, -0.466335, 0.000000, -0.480000, 0.733242, 0.067892, 0.003403
2.985000, 0.000845, -0.466338, 0.000000, -0.480000, 0.733247, 0.067885, 0.003402
2.986000, 0.000845, -0.466342, 0.000000, -0.480000, 0.733252, 0.067879, 0.003401
2.987000, 0.000845, -0.466345, 0.000000, -0.480000, 0.733257, 0.067872, 0.003400
2.988000, 0.000845, -0.466348, 0.000000, -0.480000, 0.733263, 0.067865, 0.003399
2.989000, 0.000845, -0.466352, 0.000000, -0.480000, 0.733268, 0.067858, 0.003398
2.990000, 0.000844, -0.466355, 0.000000, -0.480000, 0.733273, 0.067851, 0.003398
2.991000, 0.000844, -0.466358, 0.000000, -0.480000, 0.733278, 0.067844, 0.003397
2.992000, 0.000844, -0.466362, 0.000000, -0.480000, 0.733283, 0.067837, 0.003396
2.993000, 0.000844, -0.466365, 0.000000, -0.480000, 0.733288, 0.067831, 0.003395
2.994000, 0.000844, -0.466369, 0.000000, -0.480000, 0.733294, 0.067824, 0.003394
2.995000, 0.000844, -0.466372, 0.000000, -0.480000, 0.733299, 0.067817, 0.003394
2.996000, 0.000843, -0.466375, 0.000000, -0.480000, 0.733304, 0.067810, 0.003393
2.997000, 0.000843, -0.466379, 0.000000, -0.480000, 0.733309, 0.067803, 0.003392
2.998000, 0.000843, -0.466382, 0.000000, -0.480000, 0.733314, 0.067796, 0.003391
2.999000, 0.000843, -0.466385, 0.000000, -0.480000, 0.733319, 0.067790, 0.003390
3.000000, 0.000843, -0.466389, 0.000000, -0.480000, 0.733324, 0.067783, 0.003389
3.001000, 0.000843, -0.466392, 0.000000, -0.480000, 0.733330, 0.067776, 0.003389
3.002000, 0.000842, -0.466396, 0.000000, -0.480000, 0.733335, 0.067769, 0.003388
3.003000, 0.000842, -0.466399, 0.000000, -0.480000, 0.733340, 0.067762, 0.003387
3.004000, 0.000842, -0.466402, 0.000000, -0.480000, 0.733345, 0.067755, 0.003386
3.005000, 0.000842, -0.466406, 0.000000, -0.480000, 0.733350, 0.067749, 0.003385
3.006000, 0.000842, -0.466409, 0.000000, -0.480000, 0.733355, 0.067742, 0.003384
3.007000, 0.000842, -0.466412, 0.000000, -0.480000, 0.733361, 0.067735, 0.003384
3.008000, 0.000841, -0.466416, 0.000000, -0.480000, 0.733366, 0.067728, 0.003383
3.009000, 0.000841, -0.466419, 0.000000, -0.480000, 0.733371, 0.067721, 0.003382
3.010000, 0.000841, -0.466422, 0.000000, -0.480000, 0.733376, 0.067714, 0.003381
3.011000, 0.000841, -0.466426, 0.000000, -0.480000, 0.733381, 0.067708, 0.003380
3.012000, 0.000841, -0.466429, 0.000000, -0.480000, 0.733386, 0.067701, 0.003380
3.013000, 0.000841, -0.466432, 0.000000, -0.480000, 0.733391, 0.067694, 0.003379
3.014000, 0.000840, -0.466436, 0.000000, -0.480000, 0.733397, 0.067687, 0.003378
3.015000, 0.000840, -0.466439, 0.000000, -0.480000, 0.733402, 0.067680, 0.003377
3.016000, 0.000840, -0.466443, 0.000000, -0.480000, 0.733407, 0.067674, 0.003376
3.017000, 0.000840, -0.466446, 0.000000, -0.480000, 0.733412, 0.067667, 0.003375
3.018000, 0.000840, -0.466449, 0.000000, -0.480000, 0.733417, 0.067660, 0.003375
3.019000, 0.000840, -0.466453, 0.000000, -0.480000, 0.733422, 0.067653, 0.003374
3.020000, 0.000839, -0.466456, 0.000000, -0.480000, 0.733427, 0.067646, 0.003373
3.021000, 0.000839, -0.466459, 0.000000, -0.480000, 0.733432, 0.067640, 0.003372
3.022000, 0.000839, -0.466463, 0.000000, -0.480000, 0.733438, 0.067633, 0.003371
3.023000, 0.000839, -0.466466, 0.000000, -0.480000, 0.733443, 0.067626, 0.003370
3.024000, 0.000839, -0.466469, 0.000000, -0.480000, 0.733448, 0.067619, 0.003370
3.025000, 0.000839, -0.466473, 0.000000, -0.480000, 0.733453, 0.067612, 0.003369
3.026000, 0.000838, -0.466476, 0.000000, -0.480000, 0.733458, 0.067606, 0.003368
3.027000, 0.000838, -0.466479, 0.000000, -0.480000, 0.733463, 0.067599, 0.003367
3.028000, 0.000838, -0.466483, 0.000000, -0.480000, 0.733468, 0.067592, 0.003366
